city_code,latitude,longitude
serley,46.788571182,5.24133104
sermages,47.014754309,3.840844707
sermaise,47.522429788,-0.215535232
sermaises,48.298001807,2.203599067
sermaize,49.617104571,2.953153717
sermaize les bains,48.777496452,4.907393613
sermamagny,47.687906809,6.832083449
sermange,47.197157276,5.648117216
sermano,42.315096946,9.266283956
sermentizon,45.764379096,3.486075231
sermerieu,45.666707876,5.409739459
sermersheim,48.34472453,7.552589694
sermesse,46.894688714,5.093359953
sermiers,49.148253303,3.979119714
sermizelles,47.54046088,3.800099362
sermoise,49.372485337,3.446719738
sermoise sur loire,46.947385277,3.182679908
sermoyer,46.498451286,4.977943541
sermur,45.969568667,2.415102412
sernhac,43.911614281,4.560844711
serocourt,48.098198103,5.890953422
seron,43.322337496,-0.092024185
serpaize,45.557495301,4.919720428
serques,50.791659082,2.203323901
serqueux,49.627740988,1.544964238
serquigny,49.115140358,0.707158116
serra di ferro,41.741296698,8.812690377
serra di fiumorbo,41.971831965,9.328627275
serra di scopamene,41.778397913,9.10945997
serralongue,42.3828081,2.55747059
serraval,45.812330105,6.335102709
serre les moulieres,47.205699029,5.614425522
serre les sapins,47.24017513,5.934566765
serre nerpol,45.257656777,5.37175454
serres,42.945027563,2.328454093
serres castet,43.379998755,-0.366812629
serres et montguyard,44.675981808,0.443997798
serres gaston,43.665589245,-0.5224349620000001
serres morlaas,43.323480484,-0.261373561
serres ste marie,43.417271098,-0.5584826150000001
serres sur arget,42.970144573,1.504552834
serreslous et arribans,43.664145069,-0.64391389
serriera,42.307095789,8.732578621
serrieres,46.310286003,4.665875873
serrieres de briord,45.813182663,5.441558147
serrieres en chautagne,45.88083784,5.842768292
serrieres sur ain,46.146273372,5.44962828
serrigny,47.834081561,3.912243647
serrigny en bresse,46.824093449,5.122237033
serris,48.845661019,2.787101817
serrouville,49.394129889,5.877350255
serruelles,46.882013007,2.37997186
sers,45.585031693,0.319312656
servais,49.619189641,3.342199183
serval,49.351410553,3.682378297
servance miellin,47.821304081,6.702152092
servanches,45.133282134,0.164823533
servant,46.138446099,2.932001914
servas,46.139240323,5.179306262
servaville salmonville,49.477652143,1.270429917
serverette,44.700089599,3.391378263
serves sur rhone,45.141682393,4.83128456
servian,43.414196926,3.306925606
servieres le chateau,45.140126,2.022228003
serviers et labaume,44.038213932,4.344343885
servies,43.664963985,2.032135183
servies en val,43.09514942,2.525860902
servignat,46.434998753,5.05544071
servigney,47.730639634,6.298289108
servigny les raville,49.079105692,6.439962685
servigny les ste barbe,49.149048987,6.274554004
serville,48.769620221,1.487940559
servilly,46.280001638,3.589887448
servin,47.305642351,6.471393097
servins,50.407752109,2.635784119
servon,48.602792939,-1.411072643
servon melzicourt,49.208548541,4.846143
servon sur vilaine,48.121132516,-1.457975915
servoz,45.945165525,6.784502636
sery,47.619194363,3.691017711
sery les mezieres,49.764660561,3.423656611
sery magneval,49.258226241,2.860145712
serzy et prin,49.248615139,3.763988599
sessenheim,48.795498102,7.980119573
sete,43.391754096,3.645303295
setques,50.714326576,2.156334965
seugy,49.122748511,2.393934179
seuil,49.47428736,4.452259725
seuil d argonne,48.973974544,5.055808577
seuillet,46.204690405,3.467744587
seuilly,47.127195198,0.160345909
seulline,49.028912734,-0.6971085840000001
seur,47.513018943,1.337737629
seurre,47.007519111,5.151970942
seux,49.876909727,2.105670944
seuzey,48.988615887,5.560169247
sevelinges,46.09897588,4.287788243
sevenans,47.58924612,6.869997788
severac,47.554124474,-2.066733685
severac d aveyron,44.31842852,3.042005637
seveux motey,47.534235847,5.765371204
sevignac,48.33235983,-2.319797641
sevignacq,43.452332522,-0.260103625
sevignacq meyracq,43.138216993,-0.384870826
sevigny,48.773003222,-0.019564043
sevigny la foret,49.87937382,4.478490495
sevigny waleppe,49.617165356,4.079835677
sevrai,48.704681918,-0.151837078
sevran,48.938717628,2.530589988
sevremoine,47.096723337,-1.090669835
sevremont,46.836748277,-0.852801958
sevres,48.820931268,2.209262898
sevres anxaumont,46.573883973,0.462215868
sevrey,46.735362444,4.828737791
sevrier,45.855427419,6.13830766
sevry,47.138353477,2.823576401
sewen,47.807690756,6.88006367
sexcles,45.047187906,2.017250181
sexey aux forges,48.634979019,6.023821678
sexfontaines,48.209840754,5.028527679
seychalles,45.806542675,3.336394338
seyches,44.549060033,0.29182366
seyne les alpes,44.339132202,6.384349443
seynes,44.112294529,4.294140544
seyre,43.363907023,1.663592767
seyresse,43.683212337,-1.060601005
seyssel,45.959993074,5.852814689
seysses,43.49861935,1.287423808
seysses saves,43.511767503,1.045610347
seyssinet pariset,45.172853228,5.669208295
seyssins,45.155134208,5.675512274
seyssuel,45.560042208,4.8433741900000005
seytroux,46.239671645,6.602983144
sezanne,48.724043466,3.724699944
siarrouy,43.322680208,0.034997036
siaugues ste marie,45.07880294,3.627066899
sibiril,48.66430783,-4.071763438
sibiville,50.304755178,2.330912188
siccieu st julien et carisieu,45.730243783,5.314436511
sichamps,47.155619362,3.276965748
sickert,47.791975953,6.986716448
sideville,49.593452637,-1.6866171790000002
sidiailles,46.511193479,2.314761392
siecq,45.839743226,-0.190371863
siegen,48.956930251,8.039668738
sierck les bains,49.435729313,6.358908274
sierentz,47.66193963,7.466748432
siersthal,49.050844851,7.355911564
sierville,49.591466435,1.037558897
siest,43.649589466,-1.133576171
sieurac,43.809360535,2.087772218
sieuras,43.192393609,1.344368065
sievoz,44.905124878,5.851338785
siewiller,48.841366415,7.205977492
sigale,43.875573985,6.966258326
sigalens,44.455400481,-0.032565122
sigave,-14.270411199,-178.155263035
sigean,43.039590728,2.981175918
sigloy,47.839644342,2.22289797
signac,42.909945011,0.618753632
signes,43.277606259,5.857143898
signeville,48.265472834,5.266413924
signy l abbaye,49.703218325,4.404388719
signy le petit,49.929831737,4.321946455
signy montlibert,49.578962134,5.311350117
signy signets,48.9173914,3.063858526
sigogne,45.738107649,-0.165299612
sigonce,44.004678993,5.856728185
sigottier,44.458237246,5.6859058860000005
sigoules et flaugeac,44.754401095,0.400673751
sigournais,46.71389164,-0.987596031
sigoyer,44.322367447,5.961125378
siguer,42.708138288,1.553240802
sigy,48.473297065,3.163980713
sigy en bray,49.547574961,1.473362177
sigy le chatel,46.554837553,4.57078442
silfiac,48.144879851,-3.172961745
silhac,44.874116995,4.613504408
sillans,45.347677494,5.391688281
sillans la cascade,43.56600477,6.165546454
sillars,46.421102498,0.7861404080000001
sillas,44.369413107,-0.058447549
sille le guillaume,48.188664271,-0.122280215
sille le philippe,48.106081259,0.348154702
sillegny,48.98711909,6.147376915
sillery,49.192279793,4.139962803
silley amancey,47.033276121,6.136438387
silley blefond,47.321890573,6.330461454
sillingy,45.948926146,6.028067241
silly en saulnois,48.991581463,6.279671634
silly la poterie,49.196526227,3.148542717
silly le long,49.108471015,2.787893054
silly sur nied,49.122468505,6.367361879
silly tillard,49.317908486,2.153253481
silmont,48.73803227,5.245616721
siltzheim,49.061142712,7.090971878
silvareccio,42.452776483,9.417778706
silvarouvres,48.062311862,4.794883183
simacourbe,43.447120447,-0.167874388
simandre,46.612364284,4.986715344
simandre sur suran,46.233965118,5.422597476
simandres,45.611882747,4.8709349
simard,46.716647945,5.183023725
simencourt,50.25448467,2.633778637
simeyrols,44.91526703,1.338639567
simiane collongue,43.411463612,5.437590923
simiane la rotonde,43.983812399,5.562440077
simorre,43.45761107,0.7363828010000001
simple,47.882824365,-0.8547331920000001
sin le noble,50.367662255,3.120348325
sinard,44.943090151,5.656049674
sinceny,49.591121145,3.268134127
sincey les rouvray,47.433479063,4.13109878
singles,45.560491769,2.55275631
singleyrac,44.734822017,0.462341761
singly,49.642392895,4.706566654
sinnamary,5.23665206,-53.007921225
sinzos,43.219693634,0.211693488
sion,43.738452675,0.00678914
sion les mines,47.729178954,-1.5811851840000002
sioniac,44.977764171,1.8002869650000002
sionne,48.398031014,5.627999142
sionviller,48.632142101,6.548103657
siorac de riberac,45.183863426,0.346450353
siorac en perigord,44.817305979,0.978201144
siouville hague,49.55983591,-1.830614477
sirac,43.702956549,0.953949943
siracourt,50.370671448,2.267763128
siradan,42.969348156,0.614776364
siran,44.950492535,2.120330818
sireix,42.966213106,-0.154148731
sireuil,45.620049215,0.020076442
sirod,46.722631256,5.991663565
siros,43.34303134,-0.489995985
sisco,42.814388776,9.442806936
sissonne,49.564146816,3.920361086
sissy,49.810925969,3.421664449
sistels,44.053296965,0.783098473
sisteron,44.20082432,5.930490798
sivergues,43.822769493,5.416110847
sivignon,46.42677826,4.498796714
sivry,48.830106838,6.207236642
sivry ante,49.001140173,4.893392125
sivry courtry,48.531021543,2.756131534
sivry la perche,49.139037545,5.261556708
sivry sur meuse,49.327620353,5.282266184
six fours les plages,43.0863928,5.827525565
sixt fer a cheval,46.054022875,6.812310254
sixt sur aff,47.774880372,-2.04960519
sizun,48.394863914,-4.0450954
smarves,46.51139744,0.357298767
smermesnil,49.85512317,1.486287665
soccia,42.209514801,8.922484339
sochaux,47.514446857,6.830048008
socourt,48.396822069,6.249743376
socx,50.936444547,2.423459523
sode,42.810834221,0.6414668990000001
sognolles en montois,48.518703129,3.153103494
sogny aux moulins,48.895693216,4.389320305
sogny en l angle,48.817000446,4.8083392840000005
soignolles,49.029175116,-0.216640683
soignolles en brie,48.645014167,2.707824338
soindres,48.953667315,1.671553521
soing cubry charentenay,47.585067653,5.888756981
soings en sologne,47.411406127,1.528294222
soirans,47.210269406,5.298465765
soissons,49.379431848,3.324662179
soissons sur nacey,47.249949013,5.461291223
soisy bouy,48.508545853,3.299502457
soisy sous montmorency,48.988369645,2.300855606
soisy sur ecole,48.478908418,2.481793376
soisy sur seine,48.66004425,2.462899971
soize,49.698054155,4.085948902
soizy aux bois,48.809670882,3.728795873
solaize,45.645911616,4.838246896
solaro,41.879729465,9.320741438
solaure en diois,44.70587354,5.387770455
solbach,48.431104725,7.200164302
soleilhas,43.860287405,6.648283226
solemont,47.344565374,6.706201015
solente,49.697516743,2.883521226
solerieux,44.348142904,4.825681319
solers,48.659188075,2.725984418
solesmes,50.172174294,3.519556819
soleymieu,45.703671496,5.359099802
soleymieux,45.505938566,4.064075072
solferino,44.126396509,-0.900485987
solgne,48.968965221,6.299321183
soliers,49.131060621,-0.286947673
solignac,45.754283206,1.257177433
solignac sous roche,45.252093376,3.996387009
solignac sur loire,44.957588432,3.88055116
solignat,45.523429959,3.185046124
soligny la trappe,48.627071755,0.548620477
soligny les etangs,48.402153999,3.517240269
sollacaro,41.741671271,8.88000405
sollies pont,43.190827953,6.063279006
sollies toucas,43.212574967,5.9869655470000005
sollies ville,43.178261675,6.017938691
sologny,46.371478092,4.672711108
solomiac,43.803314157,0.886798764
solre le chateau,50.171686487,4.096153588
solrinnes,50.202306551,4.073305889
solterre,47.91268242,2.735602646
solutre pouilly,46.293426233,4.724060334
somain,50.359950481,3.275538655
sombacour,46.95021968,6.241091602
sombernon,47.310753751,4.702391839
sombrin,50.237747458,2.505223124
sombrun,43.481286238,0.001014633
somloire,47.0352709,-0.595821459
sommaing,50.266325468,3.494746306
sommancourt,48.50410683,5.03730777
sommant,47.053575267,4.209668744
sommauthe,49.502534133,4.9865446680000005
somme bionne,49.088493629,4.716755557
somme suippe,49.118984057,4.58820495
somme tourbe,49.097479779,4.659796363
somme vesle,48.992390883,4.614287694
somme yevre,48.944617449,4.740444784
sommecaise,47.838710972,3.222560736
sommedieue,49.100841445,5.476833141
sommeilles,48.915614064,4.968217859
sommelans,49.135745168,3.292411574
sommelonne,48.67479038,5.03641702
sommepy tahure,49.243151298,4.592436441
sommerance,49.326202622,4.992260818
sommerau,48.658578706,7.359394227
sommerecourt,48.223931488,5.652420031
sommereux,49.674708706,2.003202048
sommeron,49.957388062,3.945277962
sommervieu,49.292845099,-0.6458555810000001
sommerviller,48.636409359,6.375800161
sommery,49.638671728,1.447362784
sommesnil,49.710406947,0.670796672
sommesous,48.734920356,4.212889662
sommette eaucourt,49.728510267,3.118473135
sommeval,48.158974316,3.954896421
sommevoire,48.410025447,4.832817848
sommieres,43.775515905,4.082501166
sommieres du clain,46.276836024,0.374315424
sompuis,48.685720839,4.376338841
somsois,48.606511083,4.496757234
son,49.580423601,4.267588614
sonac,44.692009945,1.85387729
sonchamp,48.588094376,1.868745798
soncourt,48.388135741,5.907334323
soncourt sur marne,48.24904278,5.092439231
sondernach,47.977971275,7.073865675
sondersdorf,47.476921157,7.333241464
songeons,49.562778209,1.852417596
songeson,46.647137037,5.830542779
songy,48.792757625,4.470549909
sonnac,45.831035337,-0.282000702
sonnac sur l hers,43.01591423,2.002734053
sonnay,45.35674595,4.916440916
sonnaz,45.619760797,5.917146912
sons et roncheres,49.769212028,3.667405398
sonthonnax la montagne,46.224174368,5.5066226700000005
sonzay,47.512989533,0.477350267
soorts hossegor,43.667907771,-1.412383964
soppe le bas,47.719008896,7.090866033
sor,42.919856621,1.011290196
sorans les breurey,47.396323947,6.046935352
sorbais,49.913540259,3.882648796
sorbets,43.641068622,-0.326499211
sorbey,49.403778143,5.585050568
sorbier,46.361336452,3.657487574
sorbiers,45.499491624,4.437519674
sorbo ocagnano,42.482669364,9.488445978
sorbollano,41.750045408,9.115741672
sorbon,49.551321138,4.371624656
sorbs,43.890909603,3.40687359
sorcy bauthemont,49.541299468,4.538545904
sorcy st martin,48.719500284,5.660841785
sorde l abbaye,43.522879772,-1.048050088
sore,44.30654877,-0.61131423
soreac,43.312183173,0.159290557
sorede,42.499716442,2.9809151160000003
sorel,50.025595641,3.052656833
sorel en vimeu,50.012288401,1.913247215
sorel moussel,48.829626781,1.392888965
soreze,43.4412539,2.080276777
sorgeat,42.744221971,1.888220651
sorges et ligueux en perigord,45.294059277,0.845328736
sorgues,44.015034002,4.866757059
sorigny,47.23136876,0.686829377
sorio,42.577541785,9.244900728
sormery,48.105140444,3.759634361
sormonne,49.808752573,4.563376359
sornac,45.669434244,2.180638767
sornay,46.621355455,5.170126082
sorneville,48.740880785,6.415654892
sorquainville,49.703942381,0.5547158560000001
sorrus,50.456363919,1.714263458
sort en chalosse,43.682520565,-0.926307905
sortosville,49.482162376,-1.428848516
sortosville en beaumont,49.424501673,-1.710051721
sos,44.057163822,0.12671801
sospel,43.884291324,7.447606672
sossais,46.867960372,0.376201059
sost,42.897893688,0.554747396
sotta,41.555644785,9.181631152
sottevast,49.522696384,-1.605878609
sotteville,49.539791369,-1.753454401
sotteville les rouen,49.410618714,1.095496884
sotteville sous le val,49.317345556,1.11559115
sotteville sur mer,49.872676676,0.8276221260000001
soturac,44.507960134,1.023573196
sotzeling,48.867669974,6.638202036
souain perthes les hurlus,49.187125992,4.573802096
soual,43.550667606,2.128962763
souance au perche,48.2706237,0.835305252
souanyas,42.548393151,2.283872698
souastre,50.149086001,2.569778812
soubes,43.779662331,3.351815424
soubise,45.909772073,-1.002767935
soublecause,43.532494131,-0.025151497
soubran,45.354186167,-0.5194173550000001
soubrebost,45.962701761,1.838854041
souce,48.467120807,-0.6699969760000001
souchez,50.388690429,2.743397738
soucht,48.96194111,7.319859239999999
soucia,46.540172646,5.757784209
soucieu en jarrest,45.677056307,4.692013342
soucirac,44.707392193,1.504173591
souclin,45.878018555,5.430669842
soucy,48.250959502,3.326439311
soudaine lavinadiere,45.54542671,1.726558212
soudan,46.432601985,-0.095548647
soudat,45.622169486,0.568325229
soude,48.728703643,4.305170904
soudeilles,45.445281731,2.063228766
soudorgues,44.066316325,3.806777544
soudron,48.83297843,4.199019556
soueich,43.051265769,0.7827618740000001
soueix rogalle,42.896652507,1.19438246
souel,44.035256633,1.962273651
soues,43.206013457,0.099227239
souesmes,47.457191554,2.170473866
souffelweyersheim,48.632263078,7.740577388
soufflenheim,48.808322727,7.956155992
souffrignac,45.586527458,0.497536342
souge,46.965539109,1.48045292
souge le ganelon,48.314624717,-0.044216959
sougeal,48.502288489,-1.515062705
sougeres en puisaye,47.564092057,3.349140689
sougraigne,42.904919264,2.374453835
sougy,48.058235517,1.801485542
sougy sur loire,46.860833962,3.406365103
souhey,47.487946354,4.420852998
souilhanels,43.355910339,1.916074939
souilhe,43.368994203,1.916078903
souillac,44.907348631,1.462975516
souille,48.120311015,0.173108801
souilly,49.029213098,5.3004693750000005
soula,42.940904276,1.690699231
soulac sur mer,45.501327516,-1.086630589
soulages,45.089459521,3.262632251
soulages bonneval,44.676972577,2.77476936
soulaines dhuys,48.378092524,4.718579781
soulaines sur aubance,47.358844463,-0.5196257750000001
soulaire et bourg,47.579803387,-0.542614024
soulaires,48.517563842,1.58833402
soulan,42.916084432,1.243525892
soulanges,48.788398515,4.55465054
soulangis,47.180031452,2.515422804
soulangy,48.939559887,-0.2149979
soulatge,42.879879328,2.503315616
soulaucourt sur mouzon,48.195577939,5.69402334
soulaures,44.641461328,0.914964892
soulce cernay,47.32761733,6.86820593
souleuvre en bocage,48.955220773,-0.8514765470000001
soulge sur ouette,48.062721995,-0.558245729
soulieres,48.904054953,3.934908173
soulignac,44.696560794,-0.288516173
souligne flace,47.966618294,0.013076743
souligne sous ballon,48.136434119,0.238455368
soulignonne,45.779664438,-0.793157752
souligny,48.207852664,3.993066289
soulitre,48.022516556,0.441151608
soullans,46.795293281,-1.913599842
soulom,42.949603584,-0.072257809
soulomes,44.629667878,1.608011413
soulosse sous st elophe,48.413539212,5.738456857
soultz haut rhin,47.882736923,7.179070465
soultz les bains,48.567956167,7.477415895
soultz sous forets,48.953662816,7.861312913
soultzbach les bains,48.027887886,7.20346844
soultzeren,48.082825845,7.092121163
soultzmatt,47.970313351,7.212427777
soulvache,47.821196783,-1.447887365
soumaintrain,48.01760701,3.840602622
soumans,46.304462215,2.331255111
soumensac,44.689024576,0.336799906
soumeras,45.29447397,-0.437739813
soumont,43.725977536,3.350058069
soumont st quentin,48.979216957,-0.235002788
soumoulou,43.261847642,-0.193207372
soupex,43.38158805,1.890136932
soupir,49.410437117,3.599620847
souppes sur loing,48.187022098,2.747316996
souprosse,43.792890277,-0.716707858
souraide,43.344424484,-1.488831257
sourans,47.41027151,6.64133114
source seine,47.488803885,4.696760719
sourcieux les mines,45.798351851,4.6308030890000005
sourdeval,48.725157569,-0.9002046810000001
sourdon,49.707778624,2.401572898
sourdun,48.536421311,3.363622323
sournia,42.714957411,2.414181963
sourniac,45.275539933,2.335106267
sourribes,44.158626341,6.044877653
sours,48.413604821,1.596463902
soursac,45.26141352,2.20348303
sourzac,45.049409136,0.415163747
sous parsat,46.058106441,1.978882271
sousceyrac en quercy,44.905439497,2.031784337
sousmoulins,45.307584278,-0.32751322
souspierre,44.538637467,4.967476258
soussac,44.735485359,0.011396114
soussans,45.056462444,-0.6977724070000001
soussey sur brionne,47.326939684,4.533826433
soustelle,44.172350228,4.000062279
soustons,43.749718541,-1.32825835
sousville,44.91059434,5.806508921
souternon,45.88013088,3.990201574
souvans,46.97920539,5.553672934
souvignargues,43.81956203,4.135328536
souvigne,47.515232801,0.403378619
souvigne sur meme,48.217220266,0.648299028
souvigne sur sarthe,47.825240256,-0.41206214
souvigny,46.523907444,3.18970925
souvigny de touraine,47.398327074,1.083907663
souvigny en sologne,47.649640946,2.167596561
souyeaux,43.241189681,0.167171429
souzay champigny,47.217472064,-0.02114503
souzy,45.703840692,4.45122054
souzy la briche,48.527330809,2.154282993
soveria,42.349616968,9.146357138
soyans,44.63778121,5.025641427
soyaux,45.639275192,0.207026519
soye,47.45205446,6.503713059
soye en septaine,47.030961846,2.487194017
soyecourt,49.864021356,2.7959329200000003
soyers,47.86898272,5.693727085
soyons,44.891795842,4.851099731
sparsbach,48.879986058,7.400321042
spay,47.925270377,0.151071904
spechbach,47.679266158,7.224984535
speloncato,42.574023464,8.9695723
speracedes,43.653267473,6.857465781
spezet,48.186108198,-3.691978915
spicheren,49.195163511,6.971383255
spincourt,49.333443373,5.6964164
sponville,49.074196876,5.831223092
spoy,47.445516798,5.186933551
spycker,50.975470526,2.313537594
squiffiec,48.637395641,-3.166728557
st abit,43.203813826,-0.300347709
st abraham,47.848117694,-2.406372685
st acheul,50.19026973,2.162709491
st adjutory,45.769277388,0.477401278
st adrien,48.489391674,-3.132212629
st affrique,43.965661727,2.866778763
st affrique les montagnes,43.529121722,2.20158349
st agathon,48.563040721,-3.100814066
st agnan,47.323190038,4.09103774
st agnan de cernieres,48.949652653,0.532519696
st agnan en vercors,44.89747752,5.441704074
st agnan sur sarthe,48.621526064,0.429403994
st agnant,45.86760101,-0.953348227
st agnant de versillat,46.280705667,1.505624867
st agnant pres crocq,45.806519775,2.337873472
st agne,44.835266941,0.623520223
st agnet,43.605190987,-0.271112093
st agnin sur bion,45.538636875,5.238961195
st agoulin,46.040393772,3.129087966
st agreve,45.005421601,4.413100047
st aignan,47.250247619,1.334098958
st aignan de couptrain,48.459351961,-0.301339553
st aignan des noyers,46.755891601,2.821613296
st aignan grandlieu,47.132884121,-1.6234700860000002
st aignan le jaillard,47.733049011,2.422647802
st aignan sur roe,47.849638669,-1.140385138
st aignan sur ry,49.496665263,1.347726528
st aigny,46.63294692,1.00537263
st aigulin,45.167000064,-0.044121517
st ail,49.169647072,6.00174577
st albain,46.422249466,4.867384668
st alban,46.098069928,5.454852166
st alban auriolles,44.434362261,4.294617257
st alban d ay,45.186244279,4.631215246
st alban d hurtieres,45.468907561,6.249468815
st alban de montbel,45.551555099,5.780174427
st alban de roche,45.587039454,5.224767578
st alban des villards,45.314726809,6.23606789
st alban du rhone,45.418380586,4.754661233
st alban en montagne,44.710434923,3.917810115
st alban les eaux,46.006079321,3.931819237
st alban leysse,45.587985344,5.957477959
st alban sur limagnole,44.796275758,3.403259065
st albin de vaulserre,45.501422002,5.697851378
st alexandre,44.224020687,4.631650272
st algis,49.894624407,3.825284117
st allouestre,47.908351408,-2.73618227
st alpinien,45.963446245,2.243824151
st alyre d arlanc,45.367492806,3.627103334
st alyre es montagne,45.379390739,2.972568272
st amadou,43.110765798,1.714410352
st amancet,43.463164324,2.108859629
st amand,45.976838521,2.206854672
st amand de vergt,44.994544511,0.694916823
st amand en puisaye,47.548323784,3.078355821
st amand jartoudeix,45.917824371,1.668487924
st amand le petit,45.769614975,1.768286072
st amand les eaux,50.440374079,3.444000499
st amand longpre,47.684045682,1.000318105
st amand magnazeix,46.184404034,1.357969432
st amand montrond,46.72620315,2.520037718
st amand sur fion,48.827048846,4.61083268
st amand sur ornain,48.626769055,5.394324375
st amand sur sevre,46.879283181,-0.78217568
st amand villages,49.041377659,-0.935730388
st amandin,45.328059861,2.708325859
st amans,43.22776272,1.884967497
st amans de pellagal,44.221374616,1.128142426
st amans des cots,44.687234955,2.690996854
st amans du pech,44.311506463,0.8937193980000001
st amans soult,43.464793912,2.477100227
st amans valtoret,43.506571418,2.500876122
st amant de boixe,45.801699287,0.139920356
st amant de nouere,45.736353144,-0.005901236
st amant roche savine,45.578264486,3.608020673
st amant tallende,45.66731602,3.109619254
st amarin,47.888126891,7.041691661
st ambreuil,46.681321272,4.819261363
st ambroix,46.935751454,2.123753132
st ame,48.024374616,6.65262484
st amour,46.43748493,5.336187808
st amour bellevue,46.241180756,4.740915627
st andelain,47.310384116,2.979820121
st andeol,44.949918941,5.517279375
st andeol de berg,44.529638784,4.536754116
st andeol de fourchades,44.844720573,4.287806192
st andeol de vals,44.692631889,4.400829023
st andeux,47.395061142,4.092939228
st andiol,43.830524399,4.950196347
st andre,45.224224927,6.615907402
st andre capceze,44.417841118,3.941977624
st andre d allas,44.891085848,1.147634866
st andre d apchon,46.02709517,3.934115646
st andre d embrun,44.58694857,6.571100472
st andre d hebertot,49.303199825,0.2921204
st andre d huiriat,46.214063464,4.912995141
st andre d olerargues,44.165693052,4.496723665
st andre de bage,46.298105786,4.913974008
st andre de boege,46.193124504,6.382570637
st andre de bohon,49.239529055,-1.248157054
st andre de briouze,48.733809449,-0.328125146
st andre de bueges,43.853965831,3.649493547
st andre de chalencon,45.274958475,3.953837267
st andre de corcy,45.926860059,4.953208779
st andre de cruzieres,44.315611799,4.212113457
st andre de cubzac,44.995418855,-0.435569361
st andre de double,45.141238805,0.32507978
st andre de l epine,49.134258833,-1.021896864
st andre de l eure,48.902671289,1.278621383
st andre de la roche,43.745200317,7.288470519
st andre de lancize,44.273741082,3.78341075
st andre de lidon,45.583368919,-0.757337115
st andre de majencoules,44.027589849,3.676470867
st andre de messei,48.688533791,-0.521550508
st andre de najac,44.178844848,2.021039606
st andre de roquelongue,43.092885522,2.849081437
st andre de roquepertuis,44.240616898,4.447497307
st andre de rosans,44.364512004,5.521361613
st andre de sangonis,43.650409014,3.503521388
st andre de seignanx,43.565524727,-1.358172734
st andre de valborgne,44.147634516,3.685494398
st andre de vezines,44.147614037,3.271127433
st andre des eaux,48.373116682,-2.013143216
st andre du bois,44.607589037,-0.18737709
st andre en barrois,49.009793457,5.233125396
st andre en bresse,46.650890135,5.086561541
st andre en morvan,47.398624249,3.855867372
st andre en royans,45.083104718,5.336746903
st andre en terre plaine,47.482020502,4.054114752
st andre en vivarais,45.116949249,4.409136765
st andre et appelles,44.810442176,0.199713337
st andre farivillers,49.581802682,2.300431601
st andre goule d oie,46.840734502,-1.196418558
st andre la cote,45.632426258,4.596778405
st andre lachamp,44.507480143,4.151691482
st andre le bouchoux,46.113278406,5.079827089
st andre le coq,45.957906654,3.307937728
st andre le desert,46.499706825,4.534517367
st andre le gaz,45.54740613,5.532104953
st andre le puy,45.646729875,4.264545187
st andre les alpes,43.971540112,6.501416781
st andre les vergers,48.27794973,4.048697385
st andre lez lille,50.660400714,3.047281806
st andre sur cailly,49.549001073,1.221358305
st andre sur orne,49.124703622,-0.388351151
st andre sur sevre,46.778170179,-0.6990682420000001
st andre sur vieux jonc,46.149285285,5.141324716
st androny,45.201654101,-0.686494484
st ange et torcay,48.649298148,1.21441113
st angel,46.001546393,2.939464081
st antheme,45.555410184,3.89673347
st anthot,47.320515948,4.643106251
st antoine,46.782538802,6.33342256
st antoine de breuilh,44.84131507,0.144653952
st antoine de ficalba,44.340368512,0.7204210120000001
st antoine du queyret,44.762361813,0.008997155
st antoine du rocher,47.496039643,0.6309041360000001
st antoine l abbaye,45.184624049,5.212445683
st antoine la foret,49.539005476,0.481652523
st antoine sur l isle,45.046800367,0.045592604
st antonin,43.720098356,0.8223773740000001
st antonin de sommaire,48.830110662,0.6631907210000001
st antonin du var,43.511291969,6.289491568
st antonin noble val,44.156246712,1.7366014440000002
st antonin sur bayon,43.516742412,5.593739751
st aoustrille,46.932652539,1.930202121
st aout,46.725882557,1.962703601
st apollinaire,47.335927004,5.093188483
st apollinaire de rias,44.92052493,4.590363847
st appolinaire,45.977209971,4.426472748
st appolinard,45.184133579,5.260442915
st aquilin,45.191104184,0.48808226
st aquilin de corbion,48.640887545,0.529872283
st araille,43.352574966,1.003211032
st arailles,43.624626994,0.347579917
st arcons d allier,45.084281613,3.56338428
st arcons de barges,44.833143612,3.924204278
st arey,44.882547627,5.742863527
st armel,47.564484913,-2.713038288
st armou,43.408255006,-0.307096868
st arnac,42.776753642,2.535572035
st arnoult,49.330776946,0.089246545
st arnoult des bois,48.493032909,1.255253483
st arnoult en yvelines,48.572717557,1.934205467
st arroman,43.045124764,0.40271976
st arroumex,43.991806227,0.989277142
st astier,44.728511218,0.270898197
st auban,43.830948455,6.739645284
st auban d oze,44.487952961,5.848709597
st auban sur l ouveze,44.297416586,5.429671336
st aubert,50.207299234,3.417674616
st aubin,47.032617038,5.333128565
st aubin celloville,49.375979772,1.160618317
st aubin d appenai,48.541627701,0.338376964
st aubin d arquenay,49.261233027,-0.283169011
st aubin d aubigne,48.261935057,-1.600351602
st aubin d ecrosville,49.142770028,0.986693096
st aubin de blaye,45.25911511,-0.5735880050000001
st aubin de bonneval,48.948378929,0.371314123
st aubin de branne,44.810863563,-0.16849611
st aubin de cadelech,44.685658887,0.491800777
